Partner_id,Product_id,Similarity_Scores,Scheme_1,Scheme_2,Scheme_3
974_47,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
974_47,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
974_47,VCB(Vacuum Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
939_84,VCU(Vacuum Contactor Units),0.3552188552188552,Discount,Loyalty,Bulk Purchase
939_84,PSS(Compact Sub-Stations),0.34595524956970736,Discount,Loyalty,Bulk Purchase
939_84,VCB(Vacuum Circuit Breaker),0.33274956217162877,Discount,Loyalty,Bulk Purchase
900_88,AIS(Air Insulated Switchgear),0.37323943661971826,Loyalty,Discount,Bulk Purchase
900_88,VCB(Vacuum Circuit Breaker),0.3447098976109215,Discount,Loyalty,Bulk Purchase
900_88,ACB(Air Circuit Breaker),0.34150612959719795,Discount,Loyalty,Bulk Purchase
281_21,MCCB(Moduled Case Circuit Breaker),0.37323943661971826,Discount,Loyalty,Bulk Purchase
281_21,AIS(Air Insulated Switchgear),0.3447098976109215,Loyalty,Discount,Bulk Purchase
281_21,ACB(Air Circuit Breaker),0.34150612959719795,Discount,Loyalty,Bulk Purchase
884_69,MCCB(Moduled Case Circuit Breaker),0.37323943661971826,Discount,Loyalty,Bulk Purchase
884_69,AIS(Air Insulated Switchgear),0.3447098976109215,Loyalty,Discount,Bulk Purchase
884_69,ACB(Air Circuit Breaker),0.34150612959719795,Discount,Loyalty,Bulk Purchase
762_70,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
762_70,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
762_70,ACB(Air Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
320_72,VCU(Vacuum Contactor Units),0.37323943661971826,Discount,Loyalty,Bulk Purchase
320_72,MCCB(Moduled Case Circuit Breaker),0.3447098976109215,Discount,Loyalty,Bulk Purchase
320_72,AIS(Air Insulated Switchgear),0.34150612959719795,Loyalty,Discount,Bulk Purchase
550_16,VCU(Vacuum Contactor Units),0.3552188552188552,Discount,Loyalty,Bulk Purchase
550_16,Modular Switches,0.34595524956970736,Discount,Loyalty,Bulk Purchase
550_16,PSS(Compact Sub-Stations),0.33274956217162877,Discount,Loyalty,Bulk Purchase
175_75,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
175_75,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
175_75,PSS(Compact Sub-Stations),0.3287671232876712,Discount,Loyalty,Bulk Purchase
372_55,VCU(Vacuum Contactor Units),0.3552188552188552,Discount,Loyalty,Bulk Purchase
372_55,Modular Switches,0.34595524956970736,Discount,Loyalty,Bulk Purchase
372_55,PSS(Compact Sub-Stations),0.33274956217162877,Discount,Loyalty,Bulk Purchase
528_51,VCU(Vacuum Contactor Units),0.3539518900343642,Discount,Loyalty,Bulk Purchase
528_51,Modular Switches,0.3447098976109215,Discount,Loyalty,Bulk Purchase
528_51,VCB(Vacuum Circuit Breaker),0.34219269102990035,Discount,Loyalty,Bulk Purchase
211_11,PSS(Compact Sub-Stations),0.3552188552188552,Discount,Loyalty,Bulk Purchase
211_11,VCB(Vacuum Circuit Breaker),0.34595524956970736,Discount,Loyalty,Bulk Purchase
211_11,BBT(Busbar Trunking),0.33274956217162877,Discount,Loyalty,Bulk Purchase
236_91,VCU(Vacuum Contactor Units),0.3552188552188552,Discount,Loyalty,Bulk Purchase
236_91,Modular Switches,0.34595524956970736,Discount,Loyalty,Bulk Purchase
236_91,PSS(Compact Sub-Stations),0.33274956217162877,Discount,Loyalty,Bulk Purchase
102_36,PSS(Compact Sub-Stations),0.3552188552188552,Discount,Loyalty,Bulk Purchase
102_36,VCB(Vacuum Circuit Breaker),0.34595524956970736,Discount,Loyalty,Bulk Purchase
102_36,MCCB(Moduled Case Circuit Breaker),0.33274956217162877,Discount,Loyalty,Bulk Purchase
987_6,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
987_6,MCCB(Moduled Case Circuit Breaker),0.33673469387755106,Discount,Loyalty,Bulk Purchase
987_6,Modular Switches,0.3287671232876712,Discount,Loyalty,Bulk Purchase
903_57,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
903_57,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
903_57,VCB(Vacuum Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
948_33,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
948_33,MCCB(Moduled Case Circuit Breaker),0.33673469387755106,Discount,Loyalty,Bulk Purchase
948_33,ACB(Air Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
347_9,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
347_9,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
347_9,VCB(Vacuum Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
140_24,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
140_24,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
140_24,VCB(Vacuum Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
622_65,PSS(Compact Sub-Stations),0.3552188552188552,Discount,Loyalty,Bulk Purchase
622_65,VCB(Vacuum Circuit Breaker),0.34595524956970736,Discount,Loyalty,Bulk Purchase
622_65,MCCB(Moduled Case Circuit Breaker),0.33274956217162877,Discount,Loyalty,Bulk Purchase
500_70,PSS(Compact Sub-Stations),0.3552188552188552,Discount,Loyalty,Bulk Purchase
500_70,VCB(Vacuum Circuit Breaker),0.34595524956970736,Discount,Loyalty,Bulk Purchase
500_70,BBT(Busbar Trunking),0.33274956217162877,Discount,Loyalty,Bulk Purchase
371_13,VCU(Vacuum Contactor Units),0.3552188552188552,Discount,Loyalty,Bulk Purchase
371_13,Modular Switches,0.34595524956970736,Discount,Loyalty,Bulk Purchase
371_13,PSS(Compact Sub-Stations),0.33274956217162877,Discount,Loyalty,Bulk Purchase
199_89,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
199_89,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
199_89,ACB(Air Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
688_45,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
688_45,PSS(Compact Sub-Stations),0.33673469387755106,Discount,Loyalty,Bulk Purchase
688_45,VCB(Vacuum Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
585_21,VCU(Vacuum Contactor Units),0.3552188552188552,Discount,Loyalty,Bulk Purchase
585_21,Modular Switches,0.34595524956970736,Discount,Loyalty,Bulk Purchase
585_21,PSS(Compact Sub-Stations),0.33274956217162877,Discount,Loyalty,Bulk Purchase
902_34,VCU(Vacuum Contactor Units),0.3539518900343642,Discount,Loyalty,Bulk Purchase
902_34,MCCB(Moduled Case Circuit Breaker),0.3447098976109215,Discount,Loyalty,Bulk Purchase
902_34,Modular Switches,0.34219269102990035,Discount,Loyalty,Bulk Purchase
060_20,VCU(Vacuum Contactor Units),0.3539518900343642,Discount,Loyalty,Bulk Purchase
060_20,Modular Switches,0.3447098976109215,Discount,Loyalty,Bulk Purchase
060_20,ACB(Air Circuit Breaker),0.34219269102990035,Discount,Loyalty,Bulk Purchase
329_62,MCCB(Moduled Case Circuit Breaker),0.37323943661971826,Discount,Loyalty,Bulk Purchase
329_62,AIS(Air Insulated Switchgear),0.3447098976109215,Loyalty,Discount,Bulk Purchase
329_62,ACB(Air Circuit Breaker),0.34150612959719795,Discount,Loyalty,Bulk Purchase
097_97,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
097_97,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
097_97,PSS(Compact Sub-Stations),0.3287671232876712,Discount,Loyalty,Bulk Purchase
313_38,VCU(Vacuum Contactor Units),0.3539518900343642,Discount,Loyalty,Bulk Purchase
313_38,MCCB(Moduled Case Circuit Breaker),0.3447098976109215,Discount,Loyalty,Bulk Purchase
313_38,Modular Switches,0.34219269102990035,Discount,Loyalty,Bulk Purchase
975_51,VCU(Vacuum Contactor Units),0.3539518900343642,Discount,Loyalty,Bulk Purchase
975_51,Modular Switches,0.3447098976109215,Discount,Loyalty,Bulk Purchase
975_51,VCB(Vacuum Circuit Breaker),0.34219269102990035,Discount,Loyalty,Bulk Purchase
300_9,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
300_9,PSS(Compact Sub-Stations),0.33673469387755106,Discount,Loyalty,Bulk Purchase
300_9,VCB(Vacuum Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
278_15,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
278_15,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
278_15,PSS(Compact Sub-Stations),0.3287671232876712,Discount,Loyalty,Bulk Purchase
925_66,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
925_66,PSS(Compact Sub-Stations),0.33673469387755106,Discount,Loyalty,Bulk Purchase
925_66,ACB(Air Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
602_17,AIS(Air Insulated Switchgear),0.37323943661971826,Loyalty,Discount,Bulk Purchase
602_17,ACB(Air Circuit Breaker),0.3447098976109215,Discount,Loyalty,Bulk Purchase
602_17,PSS(Compact Sub-Stations),0.34150612959719795,Discount,Loyalty,Bulk Purchase
440_40,AIS(Air Insulated Switchgear),0.37323943661971826,Loyalty,Discount,Bulk Purchase
440_40,VCB(Vacuum Circuit Breaker),0.3447098976109215,Discount,Loyalty,Bulk Purchase
440_40,ACB(Air Circuit Breaker),0.34150612959719795,Discount,Loyalty,Bulk Purchase
838_24,VCU(Vacuum Contactor Units),0.3552188552188552,Discount,Loyalty,Bulk Purchase
838_24,PSS(Compact Sub-Stations),0.34595524956970736,Discount,Loyalty,Bulk Purchase
838_24,VCB(Vacuum Circuit Breaker),0.33274956217162877,Discount,Loyalty,Bulk Purchase
571_60,VCU(Vacuum Contactor Units),0.3552188552188552,Discount,Loyalty,Bulk Purchase
571_60,Modular Switches,0.34595524956970736,Discount,Loyalty,Bulk Purchase
571_60,PSS(Compact Sub-Stations),0.33274956217162877,Discount,Loyalty,Bulk Purchase
880_62,VCU(Vacuum Contactor Units),0.3552188552188552,Discount,Loyalty,Bulk Purchase
880_62,PSS(Compact Sub-Stations),0.34595524956970736,Discount,Loyalty,Bulk Purchase
880_62,VCB(Vacuum Circuit Breaker),0.33274956217162877,Discount,Loyalty,Bulk Purchase
262_63,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
262_63,PSS(Compact Sub-Stations),0.33673469387755106,Discount,Loyalty,Bulk Purchase
262_63,ACB(Air Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
579_85,VCU(Vacuum Contactor Units),0.37323943661971826,Discount,Loyalty,Bulk Purchase
579_85,VCB(Vacuum Circuit Breaker),0.34003350083752093,Discount,Loyalty,Bulk Purchase
579_85,PSS(Compact Sub-Stations),0.3293918918918919,Discount,Loyalty,Bulk Purchase
024_72,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
024_72,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
024_72,PSS(Compact Sub-Stations),0.3287671232876712,Discount,Loyalty,Bulk Purchase
031_12,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
031_12,MCCB(Moduled Case Circuit Breaker),0.33673469387755106,Discount,Loyalty,Bulk Purchase
031_12,ACB(Air Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
618_67,VCU(Vacuum Contactor Units),0.3539518900343642,Discount,Loyalty,Bulk Purchase
618_67,Modular Switches,0.3447098976109215,Discount,Loyalty,Bulk Purchase
618_67,VCB(Vacuum Circuit Breaker),0.34219269102990035,Discount,Loyalty,Bulk Purchase
011_25,VCU(Vacuum Contactor Units),0.34595524956970736,Discount,Loyalty,Bulk Purchase
011_25,VCB(Vacuum Circuit Breaker),0.3408304498269896,Discount,Loyalty,Bulk Purchase
011_25,BBT(Busbar Trunking),0.3406408094435076,Discount,Loyalty,Bulk Purchase
222_51,VCU(Vacuum Contactor Units),0.3552188552188552,Discount,Loyalty,Bulk Purchase
222_51,MCCB(Moduled Case Circuit Breaker),0.34595524956970736,Discount,Loyalty,Bulk Purchase
222_51,ACB(Air Circuit Breaker),0.33274956217162877,Discount,Loyalty,Bulk Purchase
821_49,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
821_49,PSS(Compact Sub-Stations),0.33673469387755106,Discount,Loyalty,Bulk Purchase
821_49,ACB(Air Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
297_41,VCU(Vacuum Contactor Units),0.34595524956970736,Discount,Loyalty,Bulk Purchase
297_41,MCCB(Moduled Case Circuit Breaker),0.3408304498269896,Discount,Loyalty,Bulk Purchase
297_41,VCB(Vacuum Circuit Breaker),0.3406408094435076,Discount,Loyalty,Bulk Purchase
055_92,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
055_92,PSS(Compact Sub-Stations),0.33673469387755106,Discount,Loyalty,Bulk Purchase
055_92,VCB(Vacuum Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
543_56,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
543_56,MCCB(Moduled Case Circuit Breaker),0.33673469387755106,Discount,Loyalty,Bulk Purchase
543_56,Modular Switches,0.3287671232876712,Discount,Loyalty,Bulk Purchase
210_42,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
210_42,MCCB(Moduled Case Circuit Breaker),0.33673469387755106,Discount,Loyalty,Bulk Purchase
210_42,ACB(Air Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
605_34,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
605_34,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
605_34,PSS(Compact Sub-Stations),0.3287671232876712,Discount,Loyalty,Bulk Purchase
693_79,VCU(Vacuum Contactor Units),0.3552188552188552,Discount,Loyalty,Bulk Purchase
693_79,Modular Switches,0.34595524956970736,Discount,Loyalty,Bulk Purchase
693_79,VCB(Vacuum Circuit Breaker),0.33274956217162877,Discount,Loyalty,Bulk Purchase
663_34,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
663_34,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
663_34,VCB(Vacuum Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
867_17,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
867_17,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
867_17,PSS(Compact Sub-Stations),0.3287671232876712,Discount,Loyalty,Bulk Purchase
071_78,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
071_78,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
071_78,PSS(Compact Sub-Stations),0.3287671232876712,Discount,Loyalty,Bulk Purchase
544_63,VCU(Vacuum Contactor Units),0.3552188552188552,Discount,Loyalty,Bulk Purchase
544_63,Modular Switches,0.34595524956970736,Discount,Loyalty,Bulk Purchase
544_63,VCB(Vacuum Circuit Breaker),0.33274956217162877,Discount,Loyalty,Bulk Purchase
108_83,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
108_83,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
108_83,VCB(Vacuum Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
494_77,VCU(Vacuum Contactor Units),0.3539518900343642,Discount,Loyalty,Bulk Purchase
494_77,Modular Switches,0.3447098976109215,Discount,Loyalty,Bulk Purchase
494_77,VCB(Vacuum Circuit Breaker),0.34219269102990035,Discount,Loyalty,Bulk Purchase
591_91,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
591_91,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
591_91,ACB(Air Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
742_97,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
742_97,ACB(Air Circuit Breaker),0.33673469387755106,Discount,Loyalty,Bulk Purchase
742_97,VCB(Vacuum Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
293_39,MCCB(Moduled Case Circuit Breaker),0.3552188552188552,Discount,Loyalty,Bulk Purchase
293_39,ACB(Air Circuit Breaker),0.34595524956970736,Discount,Loyalty,Bulk Purchase
293_39,VCB(Vacuum Circuit Breaker),0.33274956217162877,Discount,Loyalty,Bulk Purchase
290_28,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
290_28,MCCB(Moduled Case Circuit Breaker),0.33673469387755106,Discount,Loyalty,Bulk Purchase
290_28,Modular Switches,0.3287671232876712,Discount,Loyalty,Bulk Purchase
653_20,AIS(Air Insulated Switchgear),0.37323943661971826,Loyalty,Discount,Bulk Purchase
653_20,ACB(Air Circuit Breaker),0.3447098976109215,Discount,Loyalty,Bulk Purchase
653_20,VCB(Vacuum Circuit Breaker),0.34150612959719795,Discount,Loyalty,Bulk Purchase
040_24,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
040_24,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
040_24,VCB(Vacuum Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
590_81,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
590_81,PSS(Compact Sub-Stations),0.33673469387755106,Discount,Loyalty,Bulk Purchase
590_81,VCB(Vacuum Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
308_95,VCU(Vacuum Contactor Units),0.3539518900343642,Discount,Loyalty,Bulk Purchase
308_95,MCCB(Moduled Case Circuit Breaker),0.3447098976109215,Discount,Loyalty,Bulk Purchase
308_95,Modular Switches,0.34219269102990035,Discount,Loyalty,Bulk Purchase
680_26,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
680_26,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
680_26,PSS(Compact Sub-Stations),0.3287671232876712,Discount,Loyalty,Bulk Purchase
067_5,VCU(Vacuum Contactor Units),0.3539518900343642,Discount,Loyalty,Bulk Purchase
067_5,MCCB(Moduled Case Circuit Breaker),0.3447098976109215,Discount,Loyalty,Bulk Purchase
067_5,Modular Switches,0.34219269102990035,Discount,Loyalty,Bulk Purchase
276_43,MCCB(Moduled Case Circuit Breaker),0.34595524956970736,Discount,Loyalty,Bulk Purchase
276_43,VCB(Vacuum Circuit Breaker),0.3408304498269896,Discount,Loyalty,Bulk Purchase
276_43,BBT(Busbar Trunking),0.3406408094435076,Discount,Loyalty,Bulk Purchase
068_46,VCU(Vacuum Contactor Units),0.3552188552188552,Discount,Loyalty,Bulk Purchase
068_46,PSS(Compact Sub-Stations),0.34595524956970736,Discount,Loyalty,Bulk Purchase
068_46,VCB(Vacuum Circuit Breaker),0.33274956217162877,Discount,Loyalty,Bulk Purchase
319_23,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
319_23,ACB(Air Circuit Breaker),0.33673469387755106,Discount,Loyalty,Bulk Purchase
319_23,VCB(Vacuum Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
549_45,VCU(Vacuum Contactor Units),0.3552188552188552,Discount,Loyalty,Bulk Purchase
549_45,PSS(Compact Sub-Stations),0.34595524956970736,Discount,Loyalty,Bulk Purchase
549_45,VCB(Vacuum Circuit Breaker),0.33274956217162877,Discount,Loyalty,Bulk Purchase
999_85,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
999_85,PSS(Compact Sub-Stations),0.33673469387755106,Discount,Loyalty,Bulk Purchase
999_85,ACB(Air Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
715_75,VCU(Vacuum Contactor Units),0.34595524956970736,Discount,Loyalty,Bulk Purchase
715_75,PSS(Compact Sub-Stations),0.3408304498269896,Discount,Loyalty,Bulk Purchase
715_75,VCB(Vacuum Circuit Breaker),0.3406408094435076,Discount,Loyalty,Bulk Purchase
754_53,VCU(Vacuum Contactor Units),0.37323943661971826,Discount,Loyalty,Bulk Purchase
754_53,AIS(Air Insulated Switchgear),0.3447098976109215,Loyalty,Discount,Bulk Purchase
754_53,ACB(Air Circuit Breaker),0.34150612959719795,Discount,Loyalty,Bulk Purchase
328_91,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
328_91,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
328_91,ACB(Air Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
383_89,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
383_89,ACB(Air Circuit Breaker),0.33673469387755106,Discount,Loyalty,Bulk Purchase
383_89,VCB(Vacuum Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
452_93,VCU(Vacuum Contactor Units),0.3539518900343642,Discount,Loyalty,Bulk Purchase
452_93,Modular Switches,0.3447098976109215,Discount,Loyalty,Bulk Purchase
452_93,PSS(Compact Sub-Stations),0.34219269102990035,Discount,Loyalty,Bulk Purchase
523_56,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
523_56,VCB(Vacuum Circuit Breaker),0.33673469387755106,Discount,Loyalty,Bulk Purchase
523_56,BBT(Busbar Trunking),0.3287671232876712,Discount,Loyalty,Bulk Purchase
219_42,VCU(Vacuum Contactor Units),0.3552188552188552,Discount,Loyalty,Bulk Purchase
219_42,Modular Switches,0.34595524956970736,Discount,Loyalty,Bulk Purchase
219_42,PSS(Compact Sub-Stations),0.33274956217162877,Discount,Loyalty,Bulk Purchase
788_98,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
788_98,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
788_98,PSS(Compact Sub-Stations),0.3287671232876712,Discount,Loyalty,Bulk Purchase
437_21,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
437_21,Modular Switches,0.33673469387755106,Discount,Loyalty,Bulk Purchase
437_21,VCB(Vacuum Circuit Breaker),0.3287671232876712,Discount,Loyalty,Bulk Purchase
765_44,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
765_44,MCCB(Moduled Case Circuit Breaker),0.33673469387755106,Discount,Loyalty,Bulk Purchase
765_44,Modular Switches,0.3287671232876712,Discount,Loyalty,Bulk Purchase
089_56,VCU(Vacuum Contactor Units),0.34150612959719795,Discount,Loyalty,Bulk Purchase
089_56,VCB(Vacuum Circuit Breaker),0.33673469387755106,Discount,Loyalty,Bulk Purchase
089_56,BBT(Busbar Trunking),0.3287671232876712,Discount,Loyalty,Bulk Purchase
064_67,VCU(Vacuum Contactor Units),0.3539518900343642,Discount,Loyalty,Bulk Purchase
064_67,Modular Switches,0.3447098976109215,Discount,Loyalty,Bulk Purchase
064_67,VCB(Vacuum Circuit Breaker),0.34219269102990035,Discount,Loyalty,Bulk Purchase
